GSI,ALIGN,ATTRACT,AVOID,COLLISION
0.991963814,,,,
0.994175612,,,,
0.994610923,,,,
0.996238194,,,,
0.997434098,,,,
0.98710533,,,,
0.985469335,,,,
0.98367861,,,,
0.981850691,,,,
0.976164149,,,,
0.970577961,,,,
0.967207327,,,,
0.962684055,,,,
0.960245516,,,,
0.960405938,,,,
